"ROOT","-622.55933","147.0625","352.586964","0.0","1.0","0.0"
"SIGN","LINES","[+train]","switcher","2:d@SlumDistrict",""
"SIGN","LINES","[+train]","switcher","1:d@Orphanage",""
"SIGN","LINES","[+train]","switcher","3:d@Docks",""
"LINK","-622.694743","147.0625","354.698473"
"LINK","-621.877986","146.0625","350.051169"
"LINK","-624.681921","147.0","352.715745"
"ROOT","-621.877986","146.0625","350.051169","0.0","1.0","0.0"
"NODE","-620.621699","145.0","347.795697","0.0","1.0","0.0"
"NODE","-618.337359","145.0","346.067336","0.0","1.0","0.0"
"NODE","-617.405273","144.0","344.881692","0.0","1.0","0.0"
"NODE","-617.405273","144.0","344.881692","0.0","1.0","0.0"
"NODE","-616.210258","144.0","343.138395","0.0","1.0","0.0"
"NODE","-616.210258","144.0","343.138395","0.0","1.0","0.0"
"NODE","-614.646696","144.0","341.712178","0.0","1.0","0.0"
"NODE","-612.324771","144.0","341.855163","0.0","1.0","0.0"
"NODE","-612.476106","144.0","343.795372","0.0","1.0","0.0"
"NODE","-612.557879","142.50986","346.391544","0.0","1.0","0.0"
"NODE","-612.656983","142.0","347.950599","0.0","1.0","0.0"
"NODE","-611.144141","142.016667","348.925386","0.0","1.0","0.0"
"NODE","-609.338112","141.008538","348.775747","0.0","1.0","0.0"
"NODE","-608.342529","141.062917","347.378711","0.0","1.0","0.0"
"NODE","-608.563066","140.0625","345.349676","0.0","1.0","0.0"
"NODE","-608.336216","139.039686","343.532896","0.0","1.0","0.0"
"NODE","-608.336216","139.039686","343.532896","0.0","1.0","0.0"
"NODE","-606.17408","139.148564","340.375573","0.0","1.0","0.0"
"NODE","-606.17408","139.148564","340.375573","0.0","1.0","0.0"
"NODE","-605.493178","139.0","337.172002","0.0","1.0","0.0"
"NODE","-605.493178","139.0","337.172002","0.0","1.0","0.0"
"NODE","-605.497936","138.0","335.23289","0.0","1.0","0.0"
"NODE","-605.497936","138.0","335.23289","0.0","1.0","0.0"
"NODE","-605.310876","138.0","332.502918","0.0","1.0","0.0"
"NODE","-605.310876","138.0","332.502918","0.0","1.0","0.0"
"NODE","-605.381436","138.0","327.173529","0.0","1.0","0.0"
"NODE","-605.381436","138.0","327.173529","0.0","1.0","0.0"
"NODE","-605.636231","138.0","322.079518","0.0","1.0","0.0"
"NODE","-605.636231","138.0","322.079518","0.0","1.0","0.0"
"NODE","-605.580714","137.0","320.317149","0.0","1.0","0.0"
"NODE","-605.580714","137.0","320.317149","0.0","1.0","0.0"
"NODE","-605.472734","137.0","317.062685","0.0","1.0","0.0"
"NODE","-605.472734","137.0","317.062685","0.0","1.0","0.0"
"NODE","-605.226598","136.0","315.003933","0.0","1.0","0.0"
"NODE","-605.226598","136.0","315.003933","0.0","1.0","0.0"
"NODE","-604.146578","136.0","312.677593","0.0","1.0","0.0"
"NODE","-604.146578","136.0","312.677593","0.0","1.0","0.0"
"NODE","-602.058443","135.5","312.826833","0.0","1.0","0.0"
"NODE","-601.053294","135.0","312.944431","0.0","1.0","0.0"
"NODE","-599.496894","134.0","313.177164","0.0","1.0","0.0"
"NODE","-597.38466","133.0","313.107102","0.0","1.0","0.0"
"NODE","-595.128126","132.0","313.081779","0.0","1.0","0.0"
"NODE","-593.522268","131.0","313.009758","0.0","1.0","0.0"
"NODE","-591.001418","131.0","313.051266","0.0","1.0","0.0"
"NODE","-589.253116","130.0","313.08479","0.0","1.0","0.0"
"NODE","-588.176389","129.5","313.109183","0.0","1.0","0.0"
"NODE","-586.594512","129.0","313.123612","0.0","1.0","0.0"
"NODE","-585.281694","129.0","313.03666","0.0","1.0","0.0"
"NODE","-585.069354","129.0625","308.839816","0.0","1.0","0.0"
"NODE","-585.069354","129.0625","308.839816","0.0","1.0","0.0"
"NODE","-585.759426","129.0","300.360253","0.0","1.0","0.0"
"NODE","-585.759426","129.0","300.360253","0.0","1.0","0.0"
"NODE","-585.391634","130.0","297.490447","0.0","1.0","0.0"
"NODE","-585.391634","130.0","297.490447","0.0","1.0","0.0"
"NODE","-585.551858","130.0","291.871423","0.0","1.0","0.0"
"NODE","-585.551858","130.0","291.871423","0.0","1.0","0.0"
"NODE","-587.866103","130.0","285.970722","0.0","1.0","0.0"
"NODE","-594.747798","130.0","279.71859","0.0","1.0","0.0"
"NODE","-597.859169","130.0","275.267527","0.0","1.0","0.0"
"NODE","-598.529355","130.0","267.794894","0.0","1.0","0.0"
"NODE","-598.503811","130.0","266.784365","0.0","1.0","0.0"
"NODE","-598.520584","128.125","262.610094","0.0","1.0","0.0"
"NODE","-598.552516","128.0","258.961039","0.0","1.0","0.0"
"NODE","-598.552516","128.0","258.961039","0.0","1.0","0.0"
"NODE","-599.485535","128.0","254.080693","0.0","1.0","0.0"
"NODE","-599.485535","128.0","254.080693","0.0","1.0","0.0"
"NODE","-599.634321","128.5","250.487247","0.0","1.0","0.0"
"NODE","-599.566619","129.0","247.574531","0.0","1.0","0.0"
"NODE","-599.300192","129.0","240.943726","0.0","1.0","0.0"
"NODE","-599.300192","129.0","240.943726","0.0","1.0","0.0"
"NODE","-600.285313","129.0","237.221314","0.0","1.0","0.0"
"NODE","-600.285313","129.0","237.221314","0.0","1.0","0.0"
"NODE","-602.587123","130.0","236.313645","0.0","1.0","0.0"
"NODE","-605.013215","131.5","236.042091","0.0","1.0","0.0"
"NODE","-607.087516","132.5","235.869792","0.0","1.0","0.0"
"NODE","-609.11969","133.5","235.73767","0.0","1.0","0.0"
"NODE","-611.260792","134.5","234.663069","0.0","1.0","0.0"
"NODE","-613.045525","136.0","232.867282","0.0","1.0","0.0"
"NODE","-613.361532","137.0","230.958167","0.0","1.0","0.0"
"NODE","-614.251491","138.0","228.929575","0.0","1.0","0.0"
"NODE","-614.331258","139.0","226.830874","0.0","1.0","0.0"
"NODE","-614.616003","140.0","224.80826","0.0","1.0","0.0"
"NODE","-614.789891","140.0","222.085227","0.0","1.0","0.0"
