"ROOT","563.452765","131.0","-71.287731","0.0","1.0","0.0"
"LINK","562.642703","131.09684","-69.94348"
"LINK","565.258597","131.5","-73.072342"
"LINK","565.258597","131.5","-73.072342"
"ROOT","562.642703","131.09684","-69.94348","0.0","1.0","0.0"
"NODE","561.830073","130.0","-66.421435","0.0","1.0","0.0"
"NODE","561.830073","130.0","-66.421435","0.0","1.0","0.0"
"NODE","561.259198","129.0","-61.297763","0.0","1.0","0.0"
"NODE","561.259198","129.0","-61.297763","0.0","1.0","0.0"
"NODE","562.51483","128.0","-53.579726","0.0","1.0","0.0"
"NODE","562.51483","128.0","-53.579726","0.0","1.0","0.0"
"NODE","564.281686","128.0","-47.308485","0.0","1.0","0.0"
"NODE","564.281686","128.0","-47.308485","0.0","1.0","0.0"
"NODE","563.824114","128.0","-39.589735","0.0","1.0","0.0"
"NODE","561.870606","128.0","-29.548799","0.0","1.0","0.0"
"NODE","561.253025","128.0","-21.438237","0.0","1.0","0.0"
"NODE","561.84257","128.0","-17.658681","0.0","1.0","0.0"
"NODE","563.278884","128.0","-11.74608","0.0","1.0","0.0"
"NODE","565.923247","128.0","-3.352278","0.0","1.0","0.0"
"NODE","565.923247","128.0","-3.352278","0.0","1.0","0.0"
"NODE","566.402669","128.0","2.596244","0.0","1.0","0.0"
"NODE","566.402669","128.0","2.596244","0.0","1.0","0.0"
"NODE","566.603614","129.0","6.867371","0.0","1.0","0.0"
"NODE","566.469755","129.0","11.761893","0.0","1.0","0.0"
"NODE","568.274109","129.0","18.575676","0.0","1.0","0.0"
"NODE","572.475753","129.0","24.737202","0.0","1.0","0.0"
"NODE","577.956985","129.0","32.618723","0.0","1.0","0.0"
"NODE","581.75355","129.0","39.002017","0.0","1.0","0.0"
"NODE","584.281852","129.0","41.953587","0.0","1.0","0.0"
"NODE","585.924414","129.0625","43.831641","0.0","1.0","0.0"
"NODE","585.924414","129.0625","43.831641","0.0","1.0","0.0"
"NODE","588.230228","129.0625","45.992848","0.0","1.0","0.0"
"NODE","588.230228","129.0625","45.992848","0.0","1.0","0.0"
"NODE","589.879861","128.0625","49.444838","0.0","1.0","0.0"
"NODE","589.879861","128.0625","49.444838","0.0","1.0","0.0"
"NODE","591.014967","128.085717","52.78302","0.0","1.0","0.0"
"NODE","591.014967","128.085717","52.78302","0.0","1.0","0.0"
"NODE","591.605905","127.0","55.462392","0.0","1.0","0.0"
"NODE","591.605905","127.0","55.462392","0.0","1.0","0.0"
