"ROOT","-318.2924","133.0","608.706779","0.0","1.0","0.0"
"LINK","-318.653256","132.062734","607.135194"
"ROOT","-318.2924","133.0","608.706779","0.0","1.0","0.0"
"LINK","-318.653256","132.062734","607.135194"
"NODE","-317.993657","133.0","613.249787","0.0","1.0","0.0"
"NODE","-317.993657","133.0","613.249787","0.0","1.0","0.0"
"NODE","-317.932113","133.0","618.895554","0.0","1.0","0.0"
"NODE","-315.274389","133.0625","623.494092","0.0","1.0","0.0"
"NODE","-315.274389","133.0625","623.494092","0.0","1.0","0.0"
"NODE","-313.865501","132.0625","626.03827","0.0","1.0","0.0"
"NODE","-313.865501","132.0625","626.03827","0.0","1.0","0.0"
"NODE","-311.818362","132.0","628.995127","0.0","1.0","0.0"
"NODE","-311.818362","132.0","628.995127","0.0","1.0","0.0"
"NODE","-306.058929","132.0","639.41912","0.0","1.0","0.0"
"NODE","-306.058929","132.0","639.41912","0.0","1.0","0.0"
"NODE","-298.940832","132.0","647.51798","0.0","1.0","0.0"
"NODE","-293.092016","132.0","650.770812","0.0","1.0","0.0"
"NODE","-283.259649","132.0","653.505447","0.0","1.0","0.0"
"NODE","-272.717334","132.0","652.633708","0.0","1.0","0.0"
"NODE","-262.972593","132.0","651.249198","0.0","1.0","0.0"
"NODE","-252.591009","132.0","650.75455","0.0","1.0","0.0"
"NODE","-241.226189","132.0","650.644935","0.0","1.0","0.0"
"NODE","-241.226189","132.0","650.644935","0.0","1.0","0.0"
"NODE","-231.033048","132.0","650.629014","0.0","1.0","0.0"
"NODE","-231.033048","132.0","650.629014","0.0","1.0","0.0"
"NODE","-227.751975","133.0","650.503599","0.0","1.0","0.0"
"NODE","-227.751975","133.0","650.503599","0.0","1.0","0.0"
"NODE","-224.875","133.0625","650.190643","0.0","1.0","0.0"
"NODE","-224.875","133.0625","650.190643","0.0","1.0","0.0"
"NODE","-219.576339","133.0","649.151689","0.0","1.0","0.0"
"NODE","-213.126763","133.0","646.450622","0.0","1.0","0.0"
"NODE","-206.39761","133.0","647.90996","0.0","1.0","0.0"
"NODE","-201.621987","133.0","652.263567","0.0","1.0","0.0"
"NODE","-197.043985","133.0","658.875691","0.0","1.0","0.0"
"NODE","-193.385176","133.0","664.907002","0.0","1.0","0.0"
"NODE","-189.13799","133.0","670.747154","0.0","1.0","0.0"
"NODE","-186.343134","132.5","671.66863","0.0","1.0","0.0"
"NODE","-183.882048","132.0","672.575067","0.0","1.0","0.0"
"NODE","-183.882048","132.0","672.575067","0.0","1.0","0.0"
"NODE","-180.556109","132.0","673.780844","0.0","1.0","0.0"
"NODE","-180.556109","132.0","673.780844","0.0","1.0","0.0"
"NODE","-178.674842","131.5625","674.648637","0.0","1.0","0.0"
"NODE","-176.711027","131.0625","675.536244","0.0","1.0","0.0"
"NODE","-176.711027","131.0625","675.536244","0.0","1.0","0.0"
"NODE","-168.830021","131.0","675.830753","0.0","1.0","0.0"
"NODE","-168.830021","131.0","675.830753","0.0","1.0","0.0"
"NODE","-162.807463","131.0","677.791901","0.0","1.0","0.0"
"NODE","-156.461938","131.0","679.902627","0.0","1.0","0.0"
"NODE","-149.280803","131.0","680.39599","0.0","1.0","0.0"
"NODE","-140.935035","131.0","679.516135","0.0","1.0","0.0"
"NODE","-132.995393","131.0","680.301062","0.0","1.0","0.0"
"NODE","-126.361293","131.0","681.03898","0.0","1.0","0.0"
"NODE","-118.186409","131.0","684.307125","0.0","1.0","0.0"
"NODE","-107.745608","131.0","686.127382","0.0","1.0","0.0"
"NODE","-98.40315","131.0","686.221454","0.0","1.0","0.0"
"NODE","-88.640308","131.0","684.190869","0.0","1.0","0.0"
"NODE","-81.783352","131.0","684.196293","0.0","1.0","0.0"
"NODE","-76.561044","131.0","681.875625","0.0","1.0","0.0"
"NODE","-75.116677","131.0","678.466666","0.0","1.0","0.0"
"NODE","-72.305231","131.0","671.832624","0.0","1.0","0.0"
"NODE","-69.513146","131.0","665.719484","0.0","1.0","0.0"
"NODE","-69.681169","131.0","659.601391","0.0","1.0","0.0"
"NODE","-69.031207","131.0","652.998861","0.0","1.0","0.0"
"NODE","-66.625883","131.0","648.293154","0.0","1.0","0.0"
"SIGN","OUTPUT_OFF","pauseFreeAtStation","LINES","[-train]","switcher","t@free",""
"SIGN","POWER_OFF_SELF","pauseFreeAtStation","LINES","[train]","station","0:10","continue"
"SIGN","LINES","[+train]","destination","SlumDistrict",""
"SIGN","OUTPUT_OFF","stopPaidTrain","LINES","[-train]","switcher","d@SlumDistrict",""
"SIGN","POWER_OFF_SELF","stopPaidTrain","LINES","[train]","destroy","",""
"SIGN","POWER_OFF_SELF","launchPaidSlumDist","LINES","[train]","station","","route continue 0.5"
"SIGN","OUTPUT_OFF","launchPaidSlumDist","LINES","[-train]","switcher","t@paid",""
"NODE","-61.950831","131.0","645.672674","0.0","1.0","0.0"
"NODE","-54.935731","131.0","644.506657","0.0","1.0","0.0"
"NODE","-49.929491","131.0","643.004983","0.0","1.0","0.0"
"NODE","-44.901998","131.0","638.895731","0.0","1.0","0.0"
"NODE","-43.960602","130.5","637.258286","0.0","1.0","0.0"
"NODE","-43.492682","130.0","635.977335","0.0","1.0","0.0"
"NODE","-43.492682","130.0","635.977335","0.0","1.0","0.0"
"NODE","-40.397863","130.0","633.456177","0.0","1.0","0.0"
"NODE","-40.397863","130.0","633.456177","0.0","1.0","0.0"
"NODE","-34.849048","130.0","631.871191","0.0","1.0","0.0"
"NODE","-34.849048","130.0","631.871191","0.0","1.0","0.0"
"NODE","-30.682983","130.0625","631.769872","0.0","1.0","0.0"
"NODE","-30.682983","130.0625","631.769872","0.0","1.0","0.0"
"NODE","-28.838206","131.0625","631.866855","0.0","1.0","0.0"
"NODE","-28.838206","131.0625","631.866855","0.0","1.0","0.0"
"NODE","-26.597689","131.0","632.852088","0.0","1.0","0.0"
"NODE","-26.597689","131.0","632.852088","0.0","1.0","0.0"
"NODE","-22.586408","131.0","633.477122","0.0","1.0","0.0"
"NODE","-17.063182","131.0","634.404328","0.0","1.0","0.0"
